"","Name","Rate","Type_of_Review","Reviewers_name","Reviews","Data_of_Reviews"
"1","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.3 out of 5 stars","Verified Purchase","Darrelljm","If you want value for money then buy this genuine McAfee downloadable software.its a fraction of the price of buying direct, very quick and easy to buy and simple to instal.","Reviewed in the United Kingdom on 9 January 2024"
"2","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","easy to use even for an person with little computer savvy","Reviewed in the United Kingdom on 17 October 2022"
"3","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Darrelljm","Third time purchase! Purchasing is a doddle and the code comes through quickly...MAKE SURE you go onto the correct McAfee site! There are a few that look similar but the download doesn't work you just get a message asking you to join a webchat...the proper site just asks for your code....after a couple of unsuccessful attempts to load the software over the existing McAfee software i uninstalled my original McAfee software and it installed no problems in about 2 minutes...in my opinion this is a great piece of software greatly reduced but you need to know what you are doing to download it..if you aren't au fait with techno stuff then i would advise you to get help when downloading..otherwise its a thumbs up from me","Reviewed in the United Kingdom on 9 January 2024"
"4","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Nice antivirus, LOTS CHEAPER THEN ON THEIR WEBSITE, so thank you.","Reviewed in the United Kingdom on 15 February 2024"
"5","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Brookers26","Very Easy to Install.Very cheapI 100% Recommend this","Reviewed in the United Kingdom on 17 September 2021"
"6","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Andrei","I bought this product and it and from start to finish I have had problems. After I downloaded it, I ran a scan, but my laptop kept restarting after it was only 50% (approx) through the scan. I got in touch with McAfee and at the beginning they were very helpful.They asked if they could remotely take control of my laptop so they could identify the issue. I agreed. The operator was doing something with my windows (think trying to update it) but then the laptop done an automatic restart (we were disconnected).I got in touch with the operator again and informed them that we had been disconnected due to my laptop restart. They once again took remote control and again it done a restart disconnecting us!I again got in touch, but it took me ages to get through to someone on their helpline. They kept sending me emails saying that my Service Request  number would be closed if I didn't get in touch. I have tried and tried but to no avail!!The customer care has been really really poor and I now have a laptop now that just continues to restart all the time (not even when I conduct a scan) and I cant even switched it on. My laptop is now completely useless!!I would strongly advice against buying this product for 2 reasons:1. The scan wouldn't run and ended up damaging my laptop (if you have downloaded this product please try and run a scan).2. The customer care has been woeful and extremely difficult to get in touch with almost impossible.Please stay away from this product!","Reviewed in the United Kingdom on 24 January 2024"
"7","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","obair","Excellent price","Reviewed in the United Kingdom on 10 November 2023"
"8","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","i accept this must be good but i'm finding it hard to understand how to actually use it.","Reviewed in the United Kingdom on 17 October 2022"
"9","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Mark S.","Always get these","Reviewed in the United Kingdom on 28 February 2024"
"10","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Techyaddict","It’s is branded ‘total protection’ then I get told there are lots of junk files that need removing. Click yes to remove and you at asked for an upgrade. Is it ‘total protection’ or ‘half a job’. Make your mind up.","Reviewed in the United Kingdom on 9 January 2024"
"11","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.3 out of 5 stars","Verified Purchase","Darrelljm","If you want value for money then buy this genuine McAfee downloadable software.its a fraction of the price of buying direct, very quick and easy to buy and simple to instal.","Reviewed in the United Kingdom on 9 January 2024"
"12","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Joseph","easy to use even for an person with little computer savvy","Reviewed in the United Kingdom on 17 October 2022"
"13","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","1.0 out of 5 stars","Verified Purchase","Darrelljm","Third time purchase! Purchasing is a doddle and the code comes through quickly...MAKE SURE you go onto the correct McAfee site! There are a few that look similar but the download doesn't work you just get a message asking you to join a webchat...the proper site just asks for your code....after a couple of unsuccessful attempts to load the software over the existing McAfee software i uninstalled my original McAfee software and it installed no problems in about 2 minutes...in my opinion this is a great piece of software greatly reduced but you need to know what you are doing to download it..if you aren't au fait with techno stuff then i would advise you to get help when downloading..otherwise its a thumbs up from me","Reviewed in the United Kingdom on 9 January 2024"
"14","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Amazon Customer","Nice antivirus, LOTS CHEAPER THEN ON THEIR WEBSITE, so thank you.","Reviewed in the United Kingdom on 15 February 2024"
"15","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","5.0 out of 5 stars","Verified Purchase","Brookers26","Very Easy to Install.Very cheapI 100% Recommend this","Reviewed in the United Kingdom on 17 September 2021"
"16","McAfee Total Protection 2024, 3 Devices | Antivirus, VPN, Password Manager, Mobile and Internet Security | PC/Mac/iOS/Android|1 Year Subscription | Activation Code by email","4.0 out of 5 stars","Verified Purchase","Andrei","I bought this product and it and from start to finish I have had problems. After I downloaded it, I ran a scan, but my laptop kept restarting after it was only 50% (approx) through the scan. I got in touch with McAfee and at the beginning they were very helpful.They asked if they could remotely take control of my laptop so they could identify the issue. I agreed. The operator was doing something with my windows (think trying to update it) but then the laptop done an automatic restart (we were disconnected).I got in touch with the operator again and informed them that we had been disconnected due to my laptop restart. They once again took remote control and again it done a restart disconnecting us!I again got in touch, but it took me ages to get through to someone on their helpline. They kept sending me emails saying that my Service Request  number would be closed if I didn't get in touch. I have tried and tried but to no avail!!The customer care has been really really poor and I now have a laptop now that just continues to restart all the time (not even when I conduct a scan) and I cant even switched it on. My laptop is now completely useless!!I would strongly advice against buying this product for 2 reasons:1. The scan wouldn't run and ended up damaging my laptop (if you have downloaded this product please try and run a scan).2. The customer care has been woeful and extremely difficult to get in touch with almost impossible.Please stay away from this product!","Reviewed in the United Kingdom on 24 January 2024"
